"user_id","start_time","amount","id"
57561,"2018-06-02 02:01:03",100,19234
61851,"2018-08-11 08:01:09",200,19582
55317,"2018-05-03 08:47:14",150,19059
65449,"2018-10-09 17:16:11",100,19889
67548,"2018-11-12 21:43:35",200,20080
47882,"2018-01-08 11:48:47",150,18463
57266,"2018-05-28 02:11:37",200,19206
70235,"2018-12-14 08:13:47",50,20281
54391,"2018-04-18 00:41:00",50,18972
70522,"2018-12-14 09:34:23",100,20283
69307,"2018-12-01 15:23:55",350,20187
58174,"2018-06-14 12:52:27",100,19295
50253,"2018-02-11 17:42:14",100,18632
72172,"2019-01-06 07:08:00",50,20418
55098,"2018-04-26 18:57:36",50,19024
63162,"2018-09-07 03:24:36",100,19691
53306,"2018-04-02 01:59:15",250,18897
53876,"2018-04-06 19:17:01",50,18920
60093,"2018-07-13 23:00:06",50,19443
61619,"2018-08-14 13:43:07",100,19590
66473,"2018-10-21 15:40:51",150,19960
58366,"2018-06-16 19:19:24",150,19305
59708,"2018-07-11 20:23:36",100,19431
56224,"2018-05-16 02:44:22",150,19132
66586,"2018-10-26 13:30:33",150,19989
59838,"2018-07-08 02:34:12",100,19413
54466,"2018-04-19 20:50:57",100,18983
66472,"2018-10-24 13:58:05",250,19978
49108,"2018-01-27 21:18:58",50,18563
55777,"2018-05-09 03:40:05",50,19088
67116,"2018-11-06 11:56:56",100,20042
51051,"2018-02-26 13:35:16",100,18706
57177,"2018-05-29 22:34:13",150,19219
65431,"2018-10-09 19:14:05",150,19890
51766,"2018-03-06 12:34:33",150,18742
53855,"2018-04-06 23:05:54",100,18921
61006,"2018-07-29 22:15:30",100,19521
58315,"2018-06-14 02:10:58",25,19294
65947,"2018-10-15 03:01:00",100,19922
57184,"2018-05-26 05:03:09",50,19190
48090,"2018-01-14 00:26:16",100,18485
68782,"2018-11-26 23:50:43",25,20146
72205,"2019-01-04 03:16:53",100,20411
71658,"2018-12-28 02:36:25",50,20368
56268,"2018-05-16 04:12:19",100,19133
62099,"2018-08-18 01:00:04",200,19602
65523,"2018-10-11 15:17:51",50,19901
70807,"2018-12-16 07:35:45",100,20294
57721,"2018-06-04 00:30:14",50,19245
54584,"2018-04-24 14:29:34",25,19010
71361,"2018-12-23 21:01:11",150,20344
72167,"2019-01-03 22:54:09",200,20410
66226,"2018-10-19 14:30:52",50,19948
66061,"2018-10-17 15:39:19",50,19938
49553,"2018-02-04 01:12:28",50,18591
70108,"2018-12-09 08:29:47",100,20246
66854,"2018-10-30 21:10:37",100,20008
65501,"2018-10-12 08:03:18",50,19911
69331,"2018-12-01 18:58:45",50,20189
51762,"2018-03-09 04:35:09",50,18755
47921,"2018-01-08 02:41:38",100,18461
70734,"2018-12-14 04:10:08",150,20278
68009,"2018-11-14 05:41:16",100,20090
52283,"2018-03-14 13:06:31",50,18784
59237,"2018-07-02 17:17:50",50,19387
49271,"2018-01-29 11:23:53",100,18566
66690,"2018-10-29 02:35:00",250,19998
62635,"2018-08-29 07:01:09",150,19640
55796,"2018-05-07 18:44:38",50,19081
